,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
40,2024-08-02 16:00:00,25795.923806881772,27346.75653392114,42622.98002589038,25795.923806881772,25795.923806881772,9563.814354322716,9563.814354322716,9563.814354322716,7906.085935222722,7906.085935222722,7906.085935222722,-121.03245992236903,-121.03245992236903,-121.03245992236903,2638.271576937819,2638.271576937819,2638.271576937819,-859.5106979154589,-859.5106979154589,-859.5106979154589,0.0,0.0,0.0,35359.738161204485
41,2024-08-02 17:00:00,25796.010659508964,28782.171292225983,45077.134785599235,25796.010659508964,25796.010659508964,11208.806198948818,11208.806198948818,11208.806198948818,9414.696225129892,9414.696225129892,9414.696225129892,-114.21780280331821,-114.21780280331821,-114.21780280331821,2773.8561127879116,2773.8561127879116,2773.8561127879116,-865.5283361656703,-865.5283361656703,-865.5283361656703,0.0,0.0,0.0,37004.81685845778
42,2024-08-02 18:00:00,25796.09751213616,30111.970939502102,46025.594414542225,25796.09751213616,25796.09751213616,12457.437591134476,12457.437591134476,12457.437591134476,10523.38976695851,10523.38976695851,10523.38976695851,-106.6989068537795,-106.6989068537795,-106.6989068537795,2912.3096145526133,2912.3096145526133,2912.3096145526133,-871.5628835228639,-871.5628835228639,-871.5628835228639,0.0,0.0,0.0,38253.53510327064
43,2024-08-02 19:00:00,25796.18436476335,30649.92018951504,46625.41398600911,25796.18436476335,25796.18436476335,12870.385710261202,12870.385710261202,12870.385710261202,10793.750412384008,10793.750412384008,10793.750412384008,-98.52891054310139,-98.52891054310139,-98.52891054310139,3052.7783289085833,3052.7783289085833,3052.7783289085833,-877.6141204882907,-877.6141204882907,-877.6141204882907,0.0,0.0,0.0,38666.57007502455
44,2024-08-02 20:00:00,25796.271217390546,29187.655045565425,45690.537341497606,25796.271217390546,25796.271217390546,12165.870490475078,12165.870490475078,12165.870490475078,9944.995803269536,9944.995803269536,9944.995803269536,-89.76507544718474,-89.76507544718474,-89.76507544718474,3194.321589770592,3194.321589770592,3194.321589770592,-883.6818271178639,-883.6818271178639,-883.6818271178639,0.0,0.0,0.0,37962.14170786562
45,2024-08-02 21:00:00,25796.358070017744,28091.581407513353,44143.650600307476,25796.358070017744,25796.358070017744,10400.01265875183,10400.01265875183,10400.01265875183,8034.3278669045985,8034.3278669045985,8034.3278669045985,-80.46833825620385,-80.46833825620385,-80.46833825620385,3335.9189131419344,3335.9189131419344,3335.9189131419344,-889.7657830384986,-889.7657830384986,-889.7657830384986,0.0,0.0,0.0,36196.37072876957
46,2024-08-02 22:00:00,25796.444922644936,26221.967325850575,41274.66345045207,25796.444922644936,25796.444922644936,7782.447438510066,7782.447438510066,7782.447438510066,5272.53779527253,5272.53779527253,5272.53779527253,-70.70283981028466,-70.70283981028466,-70.70283981028466,3476.4782504971618,3476.4782504971618,3476.4782504971618,-895.8657674493413,-895.8657674493413,-895.8657674493413,0.0,0.0,0.0,33578.892361155
47,2024-08-02 23:00:00,25796.53177527213,22383.36814507636,37920.57989309259,25796.53177527213,25796.53177527213,4348.880690615414,4348.880690615414,4348.880690615414,1696.5523612509066,1696.5523612509066,1696.5523612509066,-60.53543464169611,-60.53543464169611,-60.53543464169611,3614.8453231440512,3614.8453231440512,3614.8453231440512,-901.9815591378483,-901.9815591378483,-901.9815591378483,0.0,0.0,0.0,30145.412465887544
48,2024-08-03 00:00:00,25796.618627899323,17353.817452806168,33593.141017680784,25796.618627899323,25796.618627899323,-53.97579052824769,-53.97579052824769,-53.97579052824769,-2845.6416148445087,-2845.6416148445087,-2845.6416148445087,-50.03518472758577,-50.03518472758577,-50.03518472758577,3749.813945532539,3749.813945532539,3749.813945532539,-908.1129364886923,-908.1129364886923,-908.1129364886923,0.0,0.0,0.0,25742.642837371073
49,2024-08-03 01:00:00,25796.705480526518,11886.63328188715,28045.946997131177,25796.705480526518,25796.705480526518,-5312.043652023629,-5312.043652023629,-5312.043652023629,-8238.648365316052,-8238.648365316052,-8238.648365316052,-39.27284118041767,-39.27284118041767,-39.27284118041767,3880.1372319639804,3880.1372319639804,3880.1372319639804,-914.2596774911399,-914.2596774911399,-914.2596774911399,0.0,0.0,0.0,20484.66182850289
50,2024-08-03 02:00:00,25796.79233315371,7016.667115770068,23040.126890627787,25796.79233315371,25796.79233315371,-10520.761259949137,-10520.761259949137,-10520.761259949137,-13576.558952121724,-13576.558952121724,-13576.558952121724,-28.320317691273864,-28.320317691273864,-28.320317691273864,4004.539569613521,4004.539569613521,4004.539569613521,-920.4215597496598,-920.4215597496598,-920.4215597496598,0.0,0.0,0.0,15276.031073204573
51,2024-08-03 03:00:00,25796.879185780905,4647.847102890593,20289.179875665784,25796.879185780905,25796.879185780905,-14032.167434648063,-14032.167434648063,-14032.167434648063,-17210.048144122815,-17210.048144122815,-17210.048144122815,-17.25015959576135,-17.25015959576135,-17.25015959576135,4121.729229568043,4121.729229568043,4121.729229568043,-926.598360497529,-926.598360497529,-926.598360497529,0.0,0.0,0.0,11764.711751132842
